timestamp,agent.name,rule.description,rule.level,rule.id
"Jun 9, 2025 @ 19:36:48.639","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 9, 2025 @ 19:36:48.597","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Windows Activation Client","5","61603"
"Jun 9, 2025 @ 19:36:47.905","DESKTOP-O7P9I53","License activation (slui.exe) failed.","5","60646"
"Jun 9, 2025 @ 19:36:47.174","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation WMI Reverse Performance Adapter Maintenance Utility","5","61603"
"Jun 9, 2025 @ 19:36:47.160","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Update","5","61603"
"Jun 9, 2025 @ 19:36:46.678","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Userinit Logon Application","5","61603"
"Jun 9, 2025 @ 19:36:46.654","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation CTF Loader","5","61603"
"Jun 9, 2025 @ 19:36:46.654","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\TabletInputService\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:46.601","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:36:46.329","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Google Updater (x86)","5","61603"
"Jun 9, 2025 @ 19:36:46.313","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:36:46.280","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:36:46.210","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Update","5","61603"
"Jun 9, 2025 @ 19:36:46.169","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Host Process for Windows Tasks","5","61603"
"Jun 9, 2025 @ 19:36:46.086","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:46.044","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\WpnUserService_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.982","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.926","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\UserDataSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.925","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_22d8b9\\ImagePath binary is: C:\\Windows\\System32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.823","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\UnistoreSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.742","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UdkSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.654","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\UdkUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.594","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k PrintWorkflow","3","92307"
"Jun 9, 2025 @ 19:36:45.572","DESKTOP-O7P9I53","Special privileges assigned to new logon.","3","67028"
"Jun 9, 2025 @ 19:36:45.561","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\PrintWorkflowUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.531","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.506","DESKTOP-O7P9I53","Windows Workstation Logon Success","3","60118"
"Jun 9, 2025 @ 19:36:45.479","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\PimIndexMaintenanceSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.429","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.401","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\OneSyncSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.368","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MessagingService_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.292","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\MessagingService_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.276","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 19:36:45.268","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\DevicesFlowUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.248","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 19:36:45.247","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\DevicePickerUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.227","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow -p","3","92307"
"Jun 9, 2025 @ 19:36:45.214","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\DeviceAssociationBrokerSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.196","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\CredentialEnrollmentManager.exe","3","92307"
"Jun 9, 2025 @ 19:36:45.181","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\CredentialEnrollmentManagerUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.165","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k DevicesFlow","3","92307"
"Jun 9, 2025 @ 19:36:45.148","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\ConsentUxUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.133","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k UnistackSvcGroup","3","92307"
"Jun 9, 2025 @ 19:36:45.119","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\CDPUserSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.103","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k ClipboardSvcGroup -p","3","92307"
"Jun 9, 2025 @ 19:36:45.089","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\cbdhsvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.069","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\CaptureService_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k LocalService -p","3","92307"
"Jun 9, 2025 @ 19:36:45.059","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\CaptureService_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:45.039","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Shell Infrastructure Host","5","61603"
"Jun 9, 2025 @ 19:36:45.028","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BthAppGroup -p","3","92307"
"Jun 9, 2025 @ 19:36:45.011","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\BluetoothUserService_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:44.991","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k BcastDVRUserService","3","92307"
"Jun 9, 2025 @ 19:36:44.977","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\BcastDVRUserService_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:44.971","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\AarSvc_22d8b9\\ImagePath binary is: C:\\Windows\\system32\\svchost.exe -k AarSvcGroup -p","3","92307"
"Jun 9, 2025 @ 19:36:44.956","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\System\\CurrentControlSet\\Services\\AarSvc_22d8b9\\Start by C:\\Windows\\system32\\services.exe","5","61615"
"Jun 9, 2025 @ 19:36:44.930","DESKTOP-O7P9I53","Windows Workstation Logon Success","3","60118"
"Jun 9, 2025 @ 19:36:44.925","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Authentication\\LogonUI\\LastLoggedOnUser by C:\\Windows\\system32\\LogonUI.exe","5","61615"
"Jun 9, 2025 @ 19:36:43.077","DESKTOP-O7P9I53","Windows Logon Success","3","60106"
"Jun 9, 2025 @ 19:36:42.147","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:42.131","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|b24b2a6620947644\\BinProductVersion by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 9, 2025 @ 19:36:42.116","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|b24b2a6620947644\\LinkDate by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 9, 2025 @ 19:36:42.100","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|b24b2a6620947644\\Publisher by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 9, 2025 @ 19:36:42.084","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on \\REGISTRY\\A\\{4fc400b6-a755-4f91-a203-75735e25b097}\\Root\\InventoryApplicationFile\\setup.exe|b24b2a6620947644\\LowerCaseLongPath by C:\\Windows\\System32\\svchost.exe","5","61615"
"Jun 9, 2025 @ 19:36:42.069","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:42.053","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:42.038","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:42.022","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:42.006","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:41.991","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Clients\\StartMenuInternet\\Microsoft Edge\\shell\\open\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.976","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\App Paths\\msedge.exe\\SupportedProtocols\\https by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.959","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\App Paths\\msedge.exe\\SupportedProtocols\\http by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.943","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\App Paths\\msedge.exe\\Path by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.928","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\App Paths\\msedge.exe\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.913","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgeMHT\\shell\\runas\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.897","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgeMHT\\shell\\open\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.891","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgePDF\\shell\\runas\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.851","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgePDF\\shell\\open\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.850","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgeHTM\\shell\\runas\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.819","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\MSEdgeHTM\\shell\\open\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:41.818","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\microsoft-edge\\shell\\open\\command\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.924","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:40.883","DESKTOP-O7P9I53","Sysmon - Event 1: Process creation Microsoft Edge Installer","5","61603"
"Jun 9, 2025 @ 19:36:40.851","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{B54934CD-71A6-4698-BDC2-AFEA5B86504C}\\InprocServer32\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.821","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\WOW6432Node\\CLSID\\{3A84F9C2-6164-485C-A7D9-4B27F8AC009E}\\InProcServer32\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.820","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{3A84F9C2-6164-485C-A7D9-4B27F8AC009E}\\InProcServer32\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.789","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Browser Helper Objects\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\NoExplorer by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.789","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Browser Helper Objects\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\NoExplorer by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.760","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Browser Helper Objects\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.760","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\Microsoft\\Windows\\CurrentVersion\\Explorer\\Browser Helper Objects\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.727","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\CLSID\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\InprocServer32\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.727","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKCR\\WOW6432Node\\CLSID\\{1FD49718-1D00-4B19-AF5F-070AF6D5D54C}\\InprocServer32\\(Default) by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:40.696","DESKTOP-O7P9I53","Evidence of new service creation found in registry under HKLM\\System\\CurrentControlSet\\Services\\MicrosoftEdgeElevationService\\ImagePath binary is: \""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\137.0.3296.68\\elevation_service.exe\""","3","92307"
"Jun 9, 2025 @ 19:36:40.696","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKLM\\SOFTWARE\\WOW6432Node\\Microsoft\\Windows\\CurrentVersion\\Uninstall\\Microsoft Edge\\Publisher by C:\\Program Files (x86)\\Microsoft\\EdgeUpdate\\Install\\{98BF926B-54C2-461A-9855-EA9671B54B57}\\EDGEMITMP_B97F5.tmp\\setup.exe","5","61615"
"Jun 9, 2025 @ 19:36:39.456","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\.DEFAULT\\Keyboard Layout\\Substitutes\\00000409 by C:\\Windows\\system32\\LogonUI.exe","5","61615"
"Jun 9, 2025 @ 19:36:39.442","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\.DEFAULT\\Keyboard Layout\\Preload\\2 by C:\\Windows\\system32\\LogonUI.exe","5","61615"
"Jun 9, 2025 @ 19:36:39.425","DESKTOP-O7P9I53","Sysmon - Event 13: RegistryEvent SetValue on HKU\\.DEFAULT\\Keyboard Layout\\Preload\\1 by C:\\Windows\\system32\\LogonUI.exe","5","61615"
"Jun 9, 2025 @ 19:36:34.853","DESKTOP-O7P9I53","Sysmon - Event 22: DNS Query event","5","61650"
"Jun 9, 2025 @ 19:36:33.909","DESKTOP-O7P9I53","Software protection service scheduled successfully.","3","60642"
"Jun 9, 2025 @ 19:36:33.546","DESKTOP-O7P9I53","Powershell process created an executable file in Windows root folder","9","92205"
"Jun 9, 2025 @ 19:36:33.505","DESKTOP-O7P9I53","Powershell was used to delete files or directories","3","92021"
